categoria_principal_articulo;subcategoria_articulo;nombre_articulo;id_articulo;formato_venta_articulo;precio_articulo_por_formato_venta_articulo;unidad_medida_articulo;precio_por_unidad_articulo;cantidad_unidad_medida_articulo;url_enlace_articulo;imagen_articulo
Pizzas y platos preparados;Pizzas refrigeradas;Pizza Frankfurt Hacendado;14246;;2.90;kg;6.90;0,42;https://tienda.mercadona.es/product/14246/pizza-frankfurt-hacendado;https://prod-mercadona.imgix.net/images/9bda8bbfaaa6b665a62073986eca64a2.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Pizzas congeladas;Pizzas tomate y queso Hacendado ultracongeladas;63597;Pack-2;2.40;kg;4.21;0,57;https://tienda.mercadona.es/product/63597/pizzas-tomate-queso-hacendado-ultracongeladas-pack-2;https://prod-mercadona.imgix.net/images/f0436f96ce14469e9de949a925ce4586.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Pizzas congeladas;Pizza boloñesa Hacendado ultracongelada;63559;;2.60;kg;6.50;0,4;https://tienda.mercadona.es/product/63559/pizza-bolonesa-hacendado-ultracongelada;https://prod-mercadona.imgix.net/images/ab18ce5b4c4911f66cee4ea95327f2a2.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Pizzas congeladas;Pizza Pepperoni barbacoa Hacendado ultracongelada;22648;;3.50;kg;6.48;0,54;https://tienda.mercadona.es/product/22648/pizza-pepperoni-barbacoa-hacendado-ultracongelada-rellena-salsa-queso;https://prod-mercadona.imgix.net/images/9ecd7a8cef7bc430421e8ed89ca662fa.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Pizzas congeladas;Pizza masa fina 4 quesos Hacendado ultracongelada;63340;;2.50;kg;6.41;0,39;https://tienda.mercadona.es/product/63340/pizza-masa-fina-4-quesos-hacendado-ultracongelada;https://prod-mercadona.imgix.net/images/aac1dfef33b7830049b42adcec0954dd.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Pizzas congeladas;Pizza atún Hacendado ultracongelada;63501;;2.60;kg;6.67;0,39;https://tienda.mercadona.es/product/63501/pizza-atun-hacendado-ultracongelada;https://prod-mercadona.imgix.net/images/b7e351ba9d3dc60008e81ed5bc110f4f.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Pizzas congeladas;Pizza masa fina jamón Hacendado ultracongelada;63339;;2.50;kg;6.25;0,4;https://tienda.mercadona.es/product/63339/pizza-masa-fina-jamon-hacendado-ultracongelada;https://prod-mercadona.imgix.net/images/b578aa6e23f0f2850fbb7873ce044eab.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Pizzas congeladas;Pizza Americana Hacendado ultracongelada;63643;;3.50;kg;6.48;0,54;https://tienda.mercadona.es/product/63643/pizza-americana-rellena-cheddar-hacendado-ultracongelada;https://prod-mercadona.imgix.net/images/2933e2ae754108494879a6553215be70.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Pizzas congeladas;Pizza 4 quesos sin gluten y sin lactosa Hacendado ultracongelada;63623;;3.10;kg;7.56;0,41;https://tienda.mercadona.es/product/63623/pizza-4-quesos-sin-gluten-sin-lactosa-hacendado-ultracongelada;https://prod-mercadona.imgix.net/images/3277286cd21ed3f13c83377fcea99374.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Pizzas congeladas;Pizza masa fina Barbacoa Hacendado ultracongelada;22649;;2.50;kg;6.41;0,39;https://tienda.mercadona.es/product/22649/pizza-masa-fina-barbacoa-hacendado-ultracongelada;https://prod-mercadona.imgix.net/images/afd5ac8ed9b228136fbef4cf2067df15.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Pizzas congeladas;Pizza Truffata con queso, champiñones y trufa Hacendado ultracongelada;13943;;2.90;kg;7.25;0,4;https://tienda.mercadona.es/product/13943/pizza-truffata-con-queso-champinones-trufa-hacendado-ultracongelada;https://prod-mercadona.imgix.net/images/a1410e6f7373df40bc9530e5afbb0992.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Base de pizza;Masa pizza fresca familiar Hacendado;52454;Paquete;1.70;kg;4.25;0,4;https://tienda.mercadona.es/product/52454/masa-pizza-fresca-familiar-hacendado-paquete;https://prod-mercadona.imgix.net/images/db3376bba214345ed6e40be45311ff6f.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Base de pizza;Bases de pizza artesanas extrafinas y crujientes Hacendado ultracongeladas;63648;Paquete;1.80;kg;4.29;0,42;https://tienda.mercadona.es/product/63648/bases-pizza-artesanas-extrafinas-crujientes-hacendado-ultracongeladas-con-aceite-oliva-paquete;https://prod-mercadona.imgix.net/images/389b21fc80a59fe8b2d1c192618b45b9.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Base de pizza;Bases de pizza sin gluten sin lactosa Hacendado ultracongeladas;63606;Paquete;3.80;kg;9.50;0,4;https://tienda.mercadona.es/product/63606/bases-pizza-sin-gluten-sin-lactosa-hacendado-ultracongeladas-paquete;https://prod-mercadona.imgix.net/images/4e3dd48ec4aa8d9d4884e14df97ff421.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Base de pizza;Piadinas pan estilo italiano Hacendado;80894;Paquete;1.99;kg;6.22;0,32;https://tienda.mercadona.es/product/80894/piadinas-pan-estilo-italiano-hacendado-paquete;https://prod-mercadona.imgix.net/images/6960ea14b2a74043b12cd6388332c2b9.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Base de pizza;Masa fresca pizza Hacendado;63460;Pack-2;2.25;kg;4.33;0,52;https://tienda.mercadona.es/product/63460/masa-fresca-pizza-hacendado-pack-2;https://prod-mercadona.imgix.net/images/c1b6929237708639f3b4a131090e2f3f.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Base de pizza;Masa fresca pizza de cereales y semillas Hacendado;63477;;2.50;kg;4.81;0,52;https://tienda.mercadona.es/product/63477/masa-fresca-pizza-cereales-semillas-hacendado-pack-2;https://prod-mercadona.imgix.net/images/f66e5e5c73d172de02076771e229dcdf.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Roscas, quiche y baguettes;Rosca jamón serrano y queso emmental Hacendado;35851;;3.80;kg;8.44;0,45;https://tienda.mercadona.es/product/35851/rosca-jamon-serrano-queso-emmental-hacendado;https://prod-mercadona.imgix.net/images/edae7982dec42ee5ff0b4ac317fbe388.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Roscas, quiche y baguettes;Rosca lomo, bacón y queso emmental Hacendado;35822;;3.50;kg;7.29;0,48;https://tienda.mercadona.es/product/35822/rosca-lomo-bacon-queso-emmental-hacendado;https://prod-mercadona.imgix.net/images/2e0fc02559cf2e16458acc03a37ac379.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Pasta;Lasaña boloñesa familiar Hacendado;4488;Bandeja;4.85;kg;6.93;0,7;https://tienda.mercadona.es/product/4488/lasana-bolonesa-familiar-hacendado-bandeja;https://prod-mercadona.imgix.net/images/ab62e410b57d0e497670e82e7e387c25.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Pasta;Lasaña boloñesa Hacendado;4487;Bandeja;2.60;kg;7.43;0,35;https://tienda.mercadona.es/product/4487/lasana-bolonesa-hacendado-bandeja;https://prod-mercadona.imgix.net/images/30ad411832645d054ed2e83428790881.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Pasta;Lasaña de espinacas y requesón Hacendado;4491;Bandeja;2.90;kg;8.29;0,35;https://tienda.mercadona.es/product/4491/lasana-espinacas-requeson-hacendado-bandeja;https://prod-mercadona.imgix.net/images/46eb1de56c250372c7ac5661a1c553ce.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Pasta;Canelones de carne y boletus Hacendado;4493;Bandeja;3.70;kg;10.57;0,35;https://tienda.mercadona.es/product/4493/canelones-carne-boletus-hacendado-bandeja;https://prod-mercadona.imgix.net/images/035c174b7968cb2ef098e57501df31ef.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Pasta;Spaghetti carbonara Hacendado;4265;Bandeja;2.20;kg;7.86;0,28;https://tienda.mercadona.es/product/4265/spaghetti-carbonara-hacendado-bandeja;https://prod-mercadona.imgix.net/images/fcccafc3d6846d9cb534a26247c93aaf.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Pasta;Macarrones con queso y bacon Hacendado gratinados;52507;Bandeja;2.40;kg;8.57;0,28;https://tienda.mercadona.es/product/52507/macarrones-con-queso-hacendado-bandeja;https://prod-mercadona.imgix.net/images/1fc35a03d89ac27b952742d435960ee0.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Pasta;Lasaña de pollo Hacendado;11994;Bandeja;2.90;kg;8.29;0,35;https://tienda.mercadona.es/product/11994/lasana-pollo-hacendado-bandeja;https://prod-mercadona.imgix.net/images/f25e9a313d1a972a6a1d46e147425aaa.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Pasta;Pasta tiburón Mac & Cheese Hacendado con salsa de queso;11934;Paquete;1.30;kg;6.84;0,19;https://tienda.mercadona.es/product/11934/pasta-tiburon-mac-cheese-hacendado-con-salsa-queso-paquete;https://prod-mercadona.imgix.net/images/7e210823ef6009e43b87ee2592fff29b.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Arroz;Arroz cocido basmati Sabroz;22280;Pack-2;1.15;kg;4.60;0,25;https://tienda.mercadona.es/product/22280/arroz-cocido-basmati-sabroz-brillante-pack-2;https://prod-mercadona.imgix.net/images/0c993e9d8e25fd0fc793955131267665.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Arroz;Arroz cocido integral Sabroz;22281;Pack-2;1.10;kg;4.40;0,25;https://tienda.mercadona.es/product/22281/arroz-cocido-integral-sabroz-brillante-pack-2;https://prod-mercadona.imgix.net/images/07feead940ec45a9d2c07e64587ed1a2.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Arroz;Quinoa cocida blanca y roja Sabroz;22278;Pack-2;1.40;kg;5.60;0,25;https://tienda.mercadona.es/product/22278/quinoa-cocida-blanca-roja-sabroz-brillante-pack-2;https://prod-mercadona.imgix.net/images/b1c110d5767af8ba85e05c473b39ccb8.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Arroz;Arroz cocido redondo Sabroz;22279;Pack-2;1.10;kg;4.40;0,25;https://tienda.mercadona.es/product/22279/arroz-cocido-redondo-sabroz-brillante-pack-2;https://prod-mercadona.imgix.net/images/e75c6572f0f1cbe01e929e05e07a365c.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Arroz;Arroz de secreto ibérico con setas Hacendado;22767;Bandeja;3.00;kg;10.71;0,28;https://tienda.mercadona.es/product/22767/arroz-secreto-iberico-con-setas-hacendado-bandeja;https://prod-mercadona.imgix.net/images/684837af387e0aed29107a23db57a590.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Arroz;Pollo al curry Hacendado con arroz basmati;4498;Bandeja;2.85;kg;10.18;0,28;https://tienda.mercadona.es/product/4498/pollo-curry-hacendado-con-arroz-basmati-bandeja;https://prod-mercadona.imgix.net/images/2eecb819ac61c1a941dd70d4b9f5959b.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Arroz;Arroz de verduras Hacendado;60621;Bandeja;3.50;kg;12.50;0,28;https://tienda.mercadona.es/product/60621/arroz-verduras-hacendado-bandeja;https://prod-mercadona.imgix.net/images/7e91e7d028535afd2424c85ca673c4d3.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Carne;Pollo asado Hacendado;13706;Paquete;6.93;kg;5.50;1,26;https://tienda.mercadona.es/product/13706/pollo-asado-hacendado-paquete;https://prod-mercadona.imgix.net/images/bf5c527e50ce50bb951e705fad9dc27f.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Carne;Roti de pollo relleno de jamón y queso Hacendado;13713;Paquete;3.00;kg;8.00;0,375;https://tienda.mercadona.es/product/13713/roti-pollo-relleno-jamon-queso-hacendado-paquete;https://prod-mercadona.imgix.net/images/9ab6eb035146b4e95041c72834ebc235.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Carne;Pollo asado troceado Hacendado;13707;Paquete;7.87;kg;6.05;1,3;https://tienda.mercadona.es/product/13707/pollo-asado-troceado-hacendado-paquete;https://prod-mercadona.imgix.net/images/740f37e56cd4957e60f947b26576dbdc.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Carne;Codillo de cerdo asado Hacendado;13710;Paquete;4.61;kg;6.40;0,72;https://tienda.mercadona.es/product/13710/codillo-cerdo-asado-hacendado-paquete;https://prod-mercadona.imgix.net/images/23127ba632f2eddfa70076083c3ca714.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Carne;Alitas de pollo asadas Hacendado;13705;Bote;4.40;kg;8.80;0,5;https://tienda.mercadona.es/product/13705/alitas-pollo-asadas-hacendado-bote;https://prod-mercadona.imgix.net/images/1f176836359fea9a2ab623ec7cf73661.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Carne;Muslo de pato confitado Hacendado;13708;Bandeja;6.30;kg;21.00;0,3;https://tienda.mercadona.es/product/13708/muslo-pato-confitado-hacendado-bandeja;https://prod-mercadona.imgix.net/images/8678e837bb7c8f020e71195fce95f97e.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Carne;Albóndigas guisadas Hacendado;4797;Bandeja;2.75;kg;10.00;0,275;https://tienda.mercadona.es/product/4797/albondigas-guisadas-hacendado-bandeja;https://prod-mercadona.imgix.net/images/0530a6b96bdc5975928c8174e751bafa.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Carne;Costillas de cerdo a la barbacoa cortadas Hacendado;13709;Bote;6.25;kg;12.50;0,5;https://tienda.mercadona.es/product/13709/costillas-cerdo-barbacoa-cortadas-hacendado-bote;https://prod-mercadona.imgix.net/images/ed85ad94de88cbf54278b883d8fa7838.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Carne;Migas Hacendado;23289;Bandeja;1.90;kg;8.64;0,22;https://tienda.mercadona.es/product/23289/migas-hacendado-bandeja;https://prod-mercadona.imgix.net/images/a38a2a5e6f66a43b2d496c3e87f0a39c.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Carne;Carne de cerdo Pulled Pork Hacendado sabor barbacoa;11511;Bandeja;2.50;kg;12.50;0,2;https://tienda.mercadona.es/product/11511/carne-cerdo-pulled-pork-hacendado-sabor-barbacoa-bandeja;https://prod-mercadona.imgix.net/images/c80d9eb6fe4f009da40a8ec5c6cfe13d.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Tortilla;Tortilla de patata y cebolla Hacendado;80895;Bandeja;2.60;kg;4.33;0,6;https://tienda.mercadona.es/product/80895/tortilla-patata-cebolla-hacendado-con-aceite-oliva-bandeja;https://prod-mercadona.imgix.net/images/e4105297acdb4350ef0bf7eb789a29dd.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Tortilla;Tortilla de patata Hacendado;80771;Bandeja;2.60;kg;4.33;0,6;https://tienda.mercadona.es/product/80771/tortilla-patata-hacendado-bandeja;https://prod-mercadona.imgix.net/images/81ea12030b53ff6cbbb27a8b1f3ac1c6.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Tortilla;Tortilla de patata con chorizo Hacendado;80773;Bandeja;3.20;kg;5.33;0,6;https://tienda.mercadona.es/product/80773/tortilla-patata-con-chorizo-hacendado-con-aceite-oliva-bandeja;https://prod-mercadona.imgix.net/images/88b3e76b8375d34d4fe4a1c25ccf1da2.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Tortilla;Tortilla de patata con cebolla Listo para Comer;60089;;8.00;kg;6.15;1,3;https://tienda.mercadona.es/product/60089/tortilla-patata-con-cebolla-listo-comer;https://prod-mercadona.imgix.net/images/c769f9e8e8634ea05f33eee3b5243d34.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Tortilla;Media tortilla de patata con cebolla Listo para Comer;60127;;4.50;kg;6.92;0,65;https://tienda.mercadona.es/product/60127/media-tortilla-patata-con-cebolla-listo-comer;https://prod-mercadona.imgix.net/images/6b27a12999296af626ba6d4dde9ac7ec.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Tortilla;Pincho tortilla de patata con cebolla Listo para Comer;60093;;2.00;kg;9.26;0,215;https://tienda.mercadona.es/product/60093/pincho-tortilla-patata-con-cebolla-listo-comer;https://prod-mercadona.imgix.net/images/20d4960edd12efb27ebed2e3048590fc.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Tortilla;Tortilla de patata con calabacín Listo para Comer;60091;;8.00;kg;6.15;1,3;https://tienda.mercadona.es/product/60091/tortilla-patata-con-calabacin-listo-comer;https://prod-mercadona.imgix.net/images/fe57e046130dff298c0a2a82b6f723fd.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Tortilla;Media tortilla de patata con calabacín Listo para Comer;60128;;4.50;kg;6.92;0,65;https://tienda.mercadona.es/product/60128/media-tortilla-patata-con-calabacin-listo-comer;https://prod-mercadona.imgix.net/images/a4bca5f58a0e151b33805255268ee6d3.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Tortilla;Pincho tortilla de patata con calabacín Listo para Comer;60095;;2.00;kg;9.26;0,215;https://tienda.mercadona.es/product/60095/pincho-tortilla-patata-con-calabacin-listo-comer;https://prod-mercadona.imgix.net/images/54363265f36c1510663cc27763e5981d.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Fideos orientales;Fideos orientales Yatekomo sabor pollo Gallina Blanca;8645;Pack-3;3.95;kg;21.94;0,18;https://tienda.mercadona.es/product/8645/fideos-orientales-yatekomo-sabor-pollo-gallina-blanca-pack-3;https://prod-mercadona.imgix.net/images/df191749ac4882b0d836646d997ec6dc.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Fideos orientales;Fideos orientales Yatekomo sabor pollo Gallina Blanca;8618;Vaso;1.55;kg;25.83;0,06;https://tienda.mercadona.es/product/8618/fideos-orientales-yatekomo-sabor-pollo-gallina-blanca-vaso;https://prod-mercadona.imgix.net/images/9691ef261d766ff9551df0a88c1ea5d9.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Fideos orientales;Fideos orientales Yakisoba sabor soja Hacendado;8727;Vaso;1.10;kg;13.75;0,08;https://tienda.mercadona.es/product/8727/fideos-orientales-yakisoba-sabor-soja-hacendado-vaso;https://prod-mercadona.imgix.net/images/d30e5205f4db5418b3f5e8033371d978.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Fideos orientales;Fideos orientales Yakisoba sabor soja Hacendado;8730;Paquete;0.90;kg;10.00;0,09;https://tienda.mercadona.es/product/8730/fideos-orientales-yakisoba-sabor-soja-hacendado-paquete;https://prod-mercadona.imgix.net/images/c5b3f99d81895edde8f133661d480db0.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Fideos orientales;Fideos orientales sabor pollo Hacendado;22453;Vaso;0.90;kg;13.85;0,065;https://tienda.mercadona.es/product/22453/fideos-orientales-sabor-pollo-hacendado-vaso;https://prod-mercadona.imgix.net/images/15c837040a1190dbaa8aa8b91694d67c.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Fideos orientales;Fideos orientales sabor picante Hacendado;22455;Vaso;0.90;kg;13.85;0,065;https://tienda.mercadona.es/product/22455/fideos-orientales-sabor-picante-hacendado-vaso;https://prod-mercadona.imgix.net/images/8bec671f939d6c273b8889b95bf5eae2.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Fideos orientales;Fideos orientales sabor ternera asada Hacendado;35622;Paquete;0.65;kg;10.00;0,065;https://tienda.mercadona.es/product/35622/fideos-orientales-sabor-ternera-asada-hacendado-paquete;https://prod-mercadona.imgix.net/images/184b40a611dd825de1a582bdb87e81a2.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Fideos orientales;Fideos orientales sabor pollo Hacendado;35681;Paquete;0.65;kg;10.00;0,065;https://tienda.mercadona.es/product/35681/fideos-orientales-sabor-pollo-hacendado-paquete;https://prod-mercadona.imgix.net/images/21653251ead8dac554e053423442a41c.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Platos de cuchara;Callos a la madrileña Hacendado;67786;Lata;2.45;kg;6.36;0,38;https://tienda.mercadona.es/product/67786/callos-madrilena-hacendado-lata;https://prod-mercadona.imgix.net/images/51212c7d966e91e80bf142ed388ecbb0.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Platos de cuchara;Fabada Hacendado;35590;Bote;1.50;kg;3.57;0,42;https://tienda.mercadona.es/product/35590/fabada-hacendado-bote;https://prod-mercadona.imgix.net/images/f8e2f69f52e82bb9f7101cdf9ac122ab.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Platos de cuchara;Fabada Hacendado;26108;Bote;2.95;kg;3.43;0,86;https://tienda.mercadona.es/product/26108/fabada-hacendado-bote;https://prod-mercadona.imgix.net/images/f2eaab33abfa991756a1857bdcbe0cb8.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Platos de cuchara;Lentejas a la riojana Hacendado;26101;Bote;1.35;kg;3.21;0,42;https://tienda.mercadona.es/product/26101/lentejas-riojana-hacendado-bote;https://prod-mercadona.imgix.net/images/ceac17d920bb7ce6cf3e8c9628816cc9.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Platos de cuchara;Lentejas a la jardinera Hacendado;26116;Bote;1.20;kg;2.86;0,42;https://tienda.mercadona.es/product/26116/lentejas-jardinera-hacendado-bote;https://prod-mercadona.imgix.net/images/af20ede45b4244b1b68886eacdecb2a1.jpg?fit=crop&h=300&w=300
Pizzas y platos preparados;Platos de cuchara;Fabada asturiana Litoral;22726;Bote;2.55;kg;6.07;0,42;https://tienda.mercadona.es/product/22726/fabada-asturiana-litoral-bote;https://prod-mercadona.imgix.net/images/c142108c9dfccf412fb197fda44c5985.jpg?fit=crop&h=300&w=300
